iter	RMSE
37408	44.35543223
37409	44.35543223
37410	44.35543223
37411	44.35515752
37412	44.3551546
37413	44.35515314
37414	44.35515314
37415	44.3551546
37416	44.35515021
37417	44.35515021
37418	44.35514145
37419	44.35482582
37420	44.3548229
37421	44.35482582
37422	44.35482728
37423	44.35482436
37424	44.3548229
37425	44.3548229
37426	44.35482582
37427	44.35168989
37428	44.35168843
37429	44.35168989
37430	44.35168843
37431	44.35168843
37432	44.35168989
37433	44.35168989
37434	44.35168989
37435	44.35168989
37436	44.35169135
37437	44.35168843
37438	44.35168843
37439	44.35168843
37440	44.35168697
37441	44.35168551
37442	44.35168697
37443	44.35168697
37444	44.35168697
37445	44.35168697
37446	44.35168697
37447	44.35168697
37448	44.35168697
37449	44.35168697
37450	44.35168551
37451	44.35168551
37452	44.35168551
37453	44.35168551
37454	44.35168551
37455	44.35168551
37456	44.35168405
37457	44.35167966
37458	44.3516782
37459	44.35167674
37460	44.35167674
37461	44.35167674
37462	44.35167966
37463	44.35167966
37464	44.35167674
37465	44.35167674
37466	44.3516782
37467	44.35167966
37468	44.3516782
37469	44.3516782
37470	44.3516782
37471	44.3516782
37472	44.3516782
37473	44.35167966
37474	44.3516782
37475	44.35167674
37476	44.35167674
37477	44.35127633
37478	44.35127633
37479	44.35127341
37480	44.35127341
37481	44.35127341
37482	44.35127487
37483	44.35127487
37484	44.35127487
37485	44.35127487
37486	44.35127194
37487	44.35127194
37488	44.35127194
37489	44.35127194
37490	44.35127194
37491	44.35127048
37492	44.35127194
37493	44.35127194
37494	44.35127194
37495	44.35127194
37496	44.35127048
37497	44.35127048
37498	44.35127048
37499	44.35127048
37500	44.35127341
37501	44.35127341
37502	44.35127341
37503	44.35127341
37504	44.35127341
37505	44.35127341
37506	44.35127341
37507	44.35127341
37508	44.35127341
37509	44.35127341
37510	44.35126171
37511	44.35126464
37512	44.35126318
37513	44.35125441
37514	44.35125441
37515	44.35083792
37516	44.35083792
37517	44.35083646
37518	44.35083646
37519	44.35083646
37520	44.35083646
37521	44.35083646
37522	44.34960158
37523	44.34960158
37524	44.34960012
37525	44.34960158
37526	44.34960304
37527	44.34960304
37528	44.34960012
37529	44.34960158
37530	44.34960304
37531	44.34960158
37532	44.34960012
37533	44.34960304
37534	44.34960304
37535	44.34960012
37536	44.34959866
37537	44.34959866
37538	44.34960158
37539	44.34960158
37540	44.34960158
37541	44.34960158
37542	44.34960158
37543	44.34960158
37544	44.34960158
37545	44.34960304
37546	44.34960304
37547	44.34960304
37548	44.34960304
37549	44.34960158
37550	44.34960158
37551	44.34960158
37552	44.34960304
37553	44.34960304
37554	44.34960304
37555	44.34944667
37556	44.34839444
37557	44.34839298
37558	44.34513236
37559	44.34513382
37560	44.34513528
37561	44.34513382
37562	44.34513236
37563	44.34513236
37564	44.34513382
37565	44.3451309
37566	44.34512944
37567	44.34512944
37568	44.34512944
37569	44.34512944
37570	44.34512944
37571	44.34512944
37572	44.34512944
37573	44.3451309
37574	44.3451309
37575	44.3451309
37576	44.3451309
37577	44.34512652
37578	44.34512798
37579	44.34512359
37580	44.34512798
37581	44.34512652
37582	44.34512505
37583	44.34512505
37584	44.34512505
37585	44.34211122
37586	44.34208491
37587	44.34208345
37588	44.34208491
37589	44.34208198
37590	44.34206152
37591	44.34206006
37592	44.34206298
37593	44.34198844
37594	44.34198698
37595	44.3419899
37596	44.34198844
37597	44.34198698
37598	44.3419899
37599	44.34198698
37600	44.34197674
37601	44.34189928
37602	44.34188174
37603	44.34188027
37604	44.34188027
37605	44.34187297
37606	44.34185981
37607	44.34186127
37608	44.34186273
37609	44.34186127
37610	44.34186127
37611	44.34185689
37612	44.34185981
37613	44.34185689
37614	44.34185981
37615	44.34185981
37616	44.34155871
37617	44.34156017
37618	44.34156017
37619	44.34155724
37620	44.34155578
37621	44.34156163
37622	44.34155871
37623	44.34156017
37624	44.34156163
37625	44.34155871
37626	44.34155724
37627	44.34155871
37628	44.34156017
37629	44.34155871
37630	44.34156017
37631	44.34155578
37632	44.34155871
37633	44.34155432
37634	44.34155871
37635	44.34155724
37636	44.34155578
37637	44.34155871
37638	44.34155578
37639	44.34155871
37640	44.34155578
37641	44.34155871
37642	44.34155871
37643	44.34154994
37644	44.34154847
37645	44.34154847
37646	44.34154701
37647	44.34154994
37648	44.34154701
37649	44.34154701
37650	44.34154994
37651	44.34154847
37652	44.33839114
37653	44.33839114
37654	44.3383926
37655	44.33838383
37656	44.33838237
37657	44.33838091
37658	44.33838237
37659	44.33838237
37660	44.33838383
37661	44.33793945
37662	44.33794237
37663	44.33794091
37664	44.33794091
37665	44.33794091
37666	44.33793945
37667	44.33793799
37668	44.33793799
37669	44.33793945
37670	44.337574
37671	44.33757546
37672	44.337574
37673	44.33757546
37674	44.337574
37675	44.33757546
37676	44.33756961
37677	44.33756961
37678	44.33756961
37679	44.33757107
37680	44.33756669
37681	44.33757107
37682	44.33757107
37683	44.33756961
37684	44.33756961
37685	44.33757107
37686	44.33756815
37687	44.33756669
37688	44.33756815
37689	44.33756961
37690	44.33756815
37691	44.33756815
37692	44.33756815
37693	44.33756961
37694	44.33756961
37695	44.33756523
37696	44.33756669
37697	44.33756669
37698	44.33756669
37699	44.33755938
37700	44.33755938
37701	44.33755938
37702	44.33755938
37703	44.33755938
37704	44.33756084
37705	44.33755938
37706	44.33755938
37707	44.33755938
37708	44.33755938
37709	44.33755938
37710	44.33755938
37711	44.33755646
37712	44.33745121
37713	44.33744974
37714	44.33745121
37715	44.33745121
37716	44.33745267
37717	44.33745267
37718	44.33745267
37719	44.33745267
37720	44.33744974
37721	44.33745121
37722	44.33744974
37723	44.33744974
37724	44.33744974
37725	44.33745121
37726	44.33744828
37727	44.33744828
37728	44.33744974
37729	44.33745121
37730	44.33744828
37731	44.33744828
37732	44.33744828
37733	44.33744974
37734	44.33729771
37735	44.33729771
37736	44.33729479
37737	44.33728894
37738	44.33729187
37739	44.33729187
37740	44.33729187
37741	44.33729187
37742	44.33729333
37743	44.33728456
37744	44.3372831
37745	44.3355318
37746	44.33552888
37747	44.33552888
37748	44.33552742
37749	44.33552596
37750	44.33552303
37751	44.3355245
37752	44.3355245
37753	44.3355245
37754	44.3355245
37755	44.3355245
37756	44.3355245
37757	44.33552303
37758	44.33552596
37759	44.33552303
37760	44.33552303
37761	44.33552303
37762	44.33552011
37763	44.33552303
37764	44.33552303
37765	44.33552303
37766	44.33552303
37767	44.33552303
37768	44.33552303
37769	44.33552303
37770	44.33552011
37771	44.33552303
37772	44.33498506
37773	44.33498506
37774	44.33498214
37775	44.33498506
37776	44.33498506
37777	44.3349836
37778	44.33498067
37779	44.33498067
37780	44.33498214
37781	44.33497921
37782	44.33497921
37783	44.33498067
37784	44.33498067
37785	44.33498067
37786	44.33498067
37787	44.33498067
37788	44.33498214
37789	44.33498214
37790	44.33498214
37791	44.33498214
37792	44.33498214
37793	44.33497629
37794	44.33497629
37795	44.33497775
37796	44.33497775
37797	44.33497775
37798	44.33497775
37799	44.33497775
37800	44.33497775
37801	44.33497775
37802	44.33497775
37803	44.33497775
37804	44.33497775
37805	44.33496752
37806	44.33496459
37807	44.33496313
37808	44.33496606
37809	44.33496606
37810	44.33496459
37811	44.33496459
37812	44.33496459
37813	44.33496459
37814	44.33496459
37815	44.33496459
37816	44.33496459
37817	44.33465906
37818	44.33465613
37819	44.33465759
37820	44.33465906
37821	44.33465613
37822	44.33465613
37823	44.33445
37824	44.33439884
37825	44.33439884
37826	44.33439884
37827	44.33439884
37828	44.33340911
37829	44.33340619
37830	44.33309918
37831	44.33309918
37832	44.32895873
37833	44.32895288
37834	44.32894995
37835	44.32894995
37836	44.32894557
37837	44.32882275
37838	44.31795073
37839	44.31793172
37840	44.31595151
37841	44.3159442
37842	44.31594566
37843	44.3159442
37844	44.3159442
37845	44.3159442
37846	44.31452845
37847	44.31452992
37848	44.31452992
37849	44.31452407
37850	44.31296494
37851	44.31296055
37852	44.31295617
37853	44.3129313
37854	44.31289912
37855	44.31290497
37856	44.31290497
37857	44.31290351
37858	44.31288157
37859	44.31288011
37860	44.3128611
37861	44.3128611
37862	44.31285963
37863	44.3128611
37864	44.3128611
37865	44.31273677
37866	44.31274116
37867	44.31273823
37868	44.31273677
37869	44.31273531
37870	44.31273823
37871	44.31273823
37872	44.30979533
37873	44.30979387
37874	44.30979533
37875	44.30979387
37876	44.30979241
37877	44.30979241
37878	44.30979533
37879	44.30979533
37880	44.30979387
37881	44.30905372
37882	44.30905226
37883	44.30905372
37884	44.30905226
37885	44.30905226
37886	44.30905372
37887	44.30905372
37888	44.3090508
37889	44.30905372
37890	44.3090508
37891	44.3090508
37892	44.30902154
37893	44.30902447
37894	44.30902008
37895	44.3090113
37896	44.30900984
37897	44.30899375
37898	44.30899521
37899	44.30899521
37900	44.30899521
37901	44.30899229
37902	44.30898936
37903	44.30898644
37904	44.3089879
37905	44.3089879
37906	44.30892061
37907	44.30891769
37908	44.30891476
37909	44.30891915
37910	44.3089016
37911	44.3088899
37912	44.30888697
37913	44.30498124
37914	44.30497978
37915	44.30498271
37916	44.30497247
37917	44.30497247
37918	44.3049476
37919	44.30306483
37920	44.30306336
37921	44.30306336
37922	44.30306336
37923	44.30306336
37924	44.30298436
37925	44.3029829
37926	44.3029829
37927	44.3029829
37928	44.30298144
37929	44.3029829
37930	44.3029829
37931	44.30298144
37932	44.3029829
37933	44.30297997
37934	44.30298144
37935	44.30297851
37936	44.30297705
37937	44.30297997
37938	44.30297851
37939	44.30296681
37940	44.30296681
37941	44.30296827
37942	44.30296681
37943	44.30296534
37944	44.30296681
37945	44.30296827
37946	44.30296681
37947	44.30278101
37948	44.30277955
37949	44.30252353
37950	44.30252499
37951	44.30252353
37952	44.30252353
37953	44.30252353
37954	44.3025089
37955	44.30251183
37956	44.3025089
37957	44.30251037
37958	44.30251329
37959	44.30250744
37960	44.30250744
37961	44.30250598
37962	44.3025089
37963	44.30250744
37964	44.30250598
37965	44.3025089
37966	44.3025089
37967	44.3025089
37968	44.30250744
37969	44.30250744
37970	44.30250744
37971	44.3025089
37972	44.3025089
37973	44.3025089
37974	44.3024694
37975	44.3024694
37976	44.30247233
37977	44.30247087
37978	44.30247087
37979	44.30247087
37980	44.30247087
37981	44.30247233
37982	44.30247087
37983	44.3024694
37984	44.30247087
37985	44.30247087
37986	44.30246062
37987	44.30246062
37988	44.3024577
37989	44.30245916
37990	44.3024577
37991	44.30245477
37992	44.30245331
37993	44.30243868
37994	44.30243722
37995	44.30243575
37996	44.30242259
37997	44.30242112
37998	44.30240357
37999	44.30240649
38000	44.301596
38001	44.301596
38002	44.30158869
38003	44.30158722
38004	44.30158869
38005	44.30158869
38006	44.30158869
38007	44.30158869
38008	44.30159015
38009	44.30159161
38010	44.30158869
38011	44.30158722
38012	44.30158869
38013	44.3015843
38014	44.30158284
38015	44.30158284
38016	44.30158284
38017	44.30158137
38018	44.3015843
38019	44.30158284
38020	44.30158284
38021	44.30158284
38022	44.30158284
38023	44.30158284
38024	44.3015843
38025	44.30147018
38026	44.30147165
38027	44.30147457
38028	44.30147018
38029	44.30147018
38030	44.30146872
38031	44.3014658
38032	44.30146726
38033	44.30133851
38034	44.30133851
38035	44.30133266
38036	44.30133266
38037	44.30133266
38038	44.30133413
38039	44.3013312
38040	44.3013312
38041	44.3013312
38042	44.30133413
38043	44.3013312
38044	44.30133266
38045	44.30133413
38046	44.3013312
38047	44.30133266
38048	44.30132974
38049	44.30132974
38050	44.30132974
38051	44.3013312
38052	44.30132974
38053	44.30132974
38054	44.30132974
38055	44.30132827
38056	44.30132827
38057	44.30132827
38058	44.29835096
38059	44.29826464
38060	44.29825732
38061	44.29590459
38062	44.29590605
38063	44.29590459
38064	44.29590166
38065	44.29589727
38066	44.29589581
38067	44.29589581
38068	44.29589727
38069	44.29589434
38070	44.29589581
38071	44.29589434
38072	44.29588995
38073	44.29589434
38074	44.29586508
38075	44.29586654
38076	44.29519786
38077	44.29507934
38078	44.29507788
38079	44.29507788
38080	44.29505008
38081	44.29505008
38082	44.29505008
38083	44.29504862
38084	44.29504862
38085	44.29504715
38086	44.2949857
38087	44.29498716
38088	44.2949857
38089	44.29498716
38090	44.29498716
38091	44.2949857
38092	44.29498423
38093	44.2949857
38094	44.2949857
38095	44.29498716
38096	44.29497692
38097	44.29497399
38098	44.29497546
38099	44.29497253
38100	44.29497253
38101	44.29497546
38102	44.29497546
38103	44.29497546
38104	44.29497253
38105	44.29497253
38106	44.2949696
38107	44.29497107
38108	44.29490229
38109	44.29490229
38110	44.29490229
38111	44.29490229
38112	44.29490083
38113	44.29490229
38114	44.29490229
38115	44.29489937
38116	44.29489937
38117	44.29488327
38118	44.29488181
38119	44.29488181
38120	44.29488327
38121	44.29487888
38122	44.29488035
38123	44.29488181
38124	44.29488035
38125	44.29487157
38126	44.29483645
38127	44.29483352
38128	44.29483499
38129	44.29483645
38130	44.29483499
38131	44.29483499
38132	44.29483352
38133	44.29483645
38134	44.29483499
38135	44.29483645
38136	44.29483352
38137	44.29483352
38138	44.29483352
38139	44.29483499
38140	44.29483352
38141	44.29483352
38142	44.29483352
38143	44.29483645
38144	44.29483352
38145	44.29480719
38146	44.29480719
38147	44.29481011
38148	44.29481011
38149	44.29480865
38150	44.29480719
38151	44.29480719
38152	44.29480572
38153	44.29480719
38154	44.29480719
38155	44.29480719
38156	44.29480719
38157	44.29480719
38158	44.29480719
38159	44.29480719
38160	44.29480719
38161	44.29480719
38162	44.29480719
38163	44.29480719
38164	44.29480719
38165	44.29480719
38166	44.29480865
38167	44.29480865
38168	44.29480572
38169	44.29480719
38170	44.29480572
38171	44.29480572
38172	44.29480572
38173	44.29480572
38174	44.29480572
38175	44.29480572
38176	44.29480572
38177	44.29479109
38178	44.29476183
38179	44.29473549
38180	44.29473549
38181	44.29473549
38182	44.29473256
38183	44.29473256
38184	44.29473256
38185	44.2947311
38186	44.29157335
38187	44.29157482
38188	44.29130117
38189	44.29129971
38190	44.29129093
38191	44.29093826
38192	44.29093387
38193	44.29093826
38194	44.29090607
38195	44.29090168
38196	44.29090461
38197	44.29090168
38198	44.29090168
38199	44.29090168
38200	44.29090168
38201	44.29048463
38202	44.29048463
38203	44.29048609
38204	44.29047584
38205	44.29046853
38206	44.29046706
38207	44.29046267
38208	44.29046267
38209	44.29046414
38210	44.29046414
38211	44.29046267
38212	44.29046121
38213	44.29045975
38214	44.29045828
38215	44.29046121
38216	44.29045975
38217	44.28370289
38218	44.28370289
38219	44.2810786
38220	44.28107713
38221	44.2810464
38222	44.2810464
38223	44.27797111
38224	44.27797111
38225	44.27797111
38226	44.27797111
38227	44.27796965
38228	44.27797111
38229	44.27796965
38230	44.27797111
38231	44.27772373
38232	44.27772373
38233	44.27772081
38234	44.27771934
38235	44.2775349
38236	44.27753637
38237	44.2775349
38238	44.27753637
38239	44.27710748
38240	44.27710455
38241	44.27710748
38242	44.27710748
38243	44.27710748
38244	44.27710455
38245	44.27709869
38246	44.27710016
38247	44.27709723
38248	44.27709723
38249	44.27709723
38250	44.27709137
38251	44.27709137
38252	44.27708845
38253	44.27708698
38254	44.27708552
38255	44.27708552
38256	44.27708698
38257	44.27708552
38258	44.27708552
38259	44.27708552
38260	44.27708552
38261	44.27708845
38262	44.27708405
38263	44.27708552
38264	44.27708259
38265	44.27708552
38266	44.27708552
38267	44.27708405
38268	44.27708113
38269	44.27708259
38270	44.27708113
38271	44.27708113
38272	44.27703136
38273	44.27693036
38274	44.27693328
38275	44.27693328
38276	44.27693328
38277	44.27693328
38278	44.27693328
38279	44.27688644
38280	44.2768879
38281	44.27687912
38282	44.27688059
38283	44.27643705
38284	44.27643851
38285	44.27643705
38286	44.27643705
38287	44.27641363
38288	44.27638289
38289	44.27638581
38290	44.27638435
38291	44.27638435
38292	44.27638289
38293	44.27638289
38294	44.27638581
38295	44.27637557
38296	44.27637557
38297	44.27621015
38298	44.27620869
38299	44.2730628
38300	44.27306426
38301	44.27306573
38302	44.2730628
38303	44.2730628
38304	44.27305987
38305	44.27305987
38306	44.27305987
38307	44.2730628
38308	44.2730628
38309	44.27305694
38310	44.27305987
38311	44.27305841
38312	44.27306134
38313	44.27305841
38314	44.27306134
38315	44.27305987
38316	44.27304084
38317	44.27303791
38318	44.27303938
38319	44.27304084
38320	44.27303938
38321	44.27303938
38322	44.27303938
38323	44.27303499
38324	44.27303499
38325	44.27303499
38326	44.27303499
38327	44.27303352
38328	44.27303352
38329	44.27303499
38330	44.27303352
38331	44.27303206
38332	44.27303352
38333	44.27303499
38334	44.27303206
38335	44.27303499
38336	44.27303499
38337	44.27303499
38338	44.27303499
38339	44.27303206
38340	44.27303206
38341	44.27303352
38342	44.27303352
38343	44.27303059
38344	44.27303499
38345	44.27302913
38346	44.27303059
38347	44.27302767
38348	44.27302913
38349	44.27303059
38350	44.27302767
38351	44.27302474
38352	44.2730262
38353	44.27302913
38354	44.27302767
38355	44.2730262
38356	44.27302767
38357	44.27302767
38358	44.27302767
38359	44.27302767
38360	44.27302767
38361	44.27302767
38362	44.27302767
38363	44.27302767
38364	44.27302767
38365	44.27302767
38366	44.27302767
38367	44.27302767
38368	44.27302767
38369	44.27302767
38370	44.27302327
38371	44.27302767
38372	44.27302767
38373	44.27302767
38374	44.27302767
38375	44.27302767
38376	44.2730262
38377	44.27302767
38378	44.2730262
38379	44.27302474
38380	44.27302474
38381	44.2730262
38382	44.27302767
38383	44.27302767
38384	44.27302767
38385	44.27302767
38386	44.27302767
38387	44.27302767
38388	44.27302767
38389	44.2707585
38390	44.27075557
38391	44.27075118
38392	44.27070287
38393	44.27070287
38394	44.27069848
38395	44.27070141
38396	44.27070287
38397	44.27070141
38398	44.27070287
38399	44.27070287
38400	44.27070287
38401	44.27070141
38402	44.27070141
38403	44.27042031
38404	44.27042031
38405	44.27038957
38406	44.26553459
38407	44.26553313
38408	44.26553313
38409	44.26553313
38410	44.2640206
38411	44.2640206
38412	44.2640001
38413	44.2640001
38414	44.26399424
38415	44.26365014
38416	44.26364868
38417	44.263615
38418	44.26354325
38419	44.26353886
38420	44.26353886
38421	44.2635374
38422	44.26003623
38423	44.26003476
38424	44.2600333
38425	44.25927621
38426	44.25927475
38427	44.25926889
38428	44.25926596
38429	44.2592645
38430	44.25924839
38431	44.25924693
38432	44.25924693
38433	44.25924693
38434	44.25924839
38435	44.25924253
38436	44.25924253
38437	44.259244
38438	44.259244
38439	44.25924253
38440	44.25924107
38441	44.2592396
38442	44.25924107
38443	44.25923521
38444	44.25923375
38445	44.25923375
38446	44.25923375
38447	44.25923082
38448	44.25923082
38449	44.25923082
38450	44.25923082
38451	44.25922935
38452	44.25917078
38453	44.25917224
38454	44.25917078
38455	44.25906973
38456	44.2558494
38457	44.25584794
38458	44.25531925
38459	44.25532217
38460	44.25531046
38461	44.25526213
38462	44.25526066
38463	44.25525773
38464	44.25525627
38465	44.25525334
38466	44.25516108
38467	44.25050363
38468	44.25050363
38469	44.25050216
38470	44.2505007
38471	44.25049923
38472	44.24791252
38473	44.2477265
38474	44.24543992
38475	44.24543553
38476	44.24543699
38477	44.24543406
38478	44.24543699
38479	44.24543699
38480	44.24509715
38481	44.24508982
38482	44.24508836
38483	44.24433541
38484	44.24433541
38485	44.24433688
38486	44.24433395
38487	44.24433395
38488	44.24433395
38489	44.24433248
38490	44.24431637
38491	44.24431197
38492	44.24431197
38493	44.24431051
38494	44.24430904
38495	44.24429586
38496	44.24425484
38497	44.24425338
38498	44.24424752
38499	44.24424898
38500	44.24424605
38501	44.24422554
38502	44.24410689
38503	44.24408491
38504	44.24408052
38505	44.24408052
38506	44.24407759
38507	44.24407905
38508	44.24407759
38509	44.24407612
38510	44.24407612
38511	44.24407612
38512	44.24388569
38513	44.24388862
38514	44.24388569
38515	44.24388422
38516	44.24388276
38517	44.24388569
38518	44.24388422
38519	44.24388129
38520	44.24381391
38521	44.24381098
38522	44.24381244
38523	44.24381391
38524	44.24381098
38525	44.24381244
38526	44.24381391
38527	44.24381098
38528	44.24381098
38529	44.24380951
38530	44.24381244
38531	44.24381098
38532	44.24099534
38533	44.24099827
38534	44.2409968
38535	44.2409968
38536	44.24099534
38537	44.24099827
38538	44.2409968
38539	44.2409968
38540	44.24099827
38541	44.24099534
38542	44.24099827
38543	44.2409968
38544	44.24099387
38545	44.24099387
38546	44.24099387
38547	44.24099387
38548	44.2409968
38549	44.24099534
38550	44.24099534
38551	44.24099534
38552	44.2409968
38553	44.2409968
38554	44.2409968
38555	44.24099387
38556	44.24099387
38557	44.24099387
38558	44.24099534
38559	44.24099534
38560	44.24099534
38561	44.24099534
38562	44.24099534
38563	44.24099534
38564	44.24099534
38565	44.24099534
38566	44.24099534
38567	44.24099534
38568	44.24099534
38569	44.24099387
38570	44.24099387
38571	44.24099387
38572	44.24099387
38573	44.24099534
38574	44.24099534
38575	44.24099534
38576	44.24099534
38577	44.24099387
38578	44.24099387
38579	44.24099534
38580	44.24099534
38581	44.24099534
38582	44.2409968
38583	44.2409968
38584	44.24099534
38585	44.24099534
38586	44.24099534
38587	44.24099534
38588	44.24099534
38589	44.24099534
38590	44.24099534
38591	44.24099534
38592	44.24099534
38593	44.24099534
38594	44.24099534
38595	44.24099534
38596	44.24099534
38597	44.24099534
38598	44.24099241
38599	44.24099241
38600	44.24099534
38601	44.24099534
38602	44.24099534
38603	44.24099534
38604	44.24099534
38605	44.24099534
38606	44.24099534
38607	44.24099534
38608	44.24099534
38609	44.24099534
38610	44.24099534
38611	44.24099534
38612	44.24099534
38613	44.24099534
38614	44.24099534
38615	44.24099534
38616	44.24099534
38617	44.24099534
38618	44.24099534
38619	44.24099534
38620	44.24099534
38621	44.24099534
38622	44.24099387
38623	44.24099534
38624	44.24099534
38625	44.24099534
38626	44.24099534
38627	44.24099387
38628	44.24099534
38629	44.24097776
38630	44.24097483
38631	44.24097776
38632	44.24097776
38633	44.24097629
38634	44.24097776
38635	44.24097776
38636	44.24097629
38637	44.24097629
38638	44.24097336
38639	44.24097483
38640	44.2409089
38641	44.24090597
38642	44.24090597
38643	44.2409089
38644	44.24090451
38645	44.24090451
38646	44.24090451
38647	44.24090451
38648	44.24090451
38649	44.24090451
38650	44.24089865
38651	44.24089718
38652	44.24089865
38653	44.24089718
38654	44.24089572
38655	44.24089279
38656	44.24089279
38657	44.24089279
38658	44.24088986
38659	44.24089132
38660	44.24088693
38661	44.24088986
38662	44.24088986
38663	44.24088986
38664	44.23668364
38665	44.2366851
38666	44.2366851
38667	44.2366851
38668	44.23668071
38669	44.23668364
38670	44.23668217
38671	44.23668217
38672	44.23668364
38673	44.23668217
38674	44.23668071
38675	44.23668071
38676	44.23668071
38677	44.23668071
38678	44.23667924
38679	44.23667924
38680	44.23667778
38681	44.23668071
38682	44.23667924
38683	44.23667631
38684	44.23667924
38685	44.23667924
38686	44.23667778
38687	44.23667778
38688	44.23667631
38689	44.23667778
38690	44.23667631
38691	44.23667778
38692	44.23667778
38693	44.23667631
38694	44.23667485
38695	44.23667338
38696	44.23667338
38697	44.23667485
38698	44.23667338
38699	44.23667338
38700	44.2364331
38701	44.23643603
38702	44.2364331
38703	44.23643163
38704	44.2364331
38705	44.23643017
38706	44.23643017
38707	44.23643017
38708	44.23643163
38709	44.2364287
38710	44.23642577
38711	44.23642284
38712	44.23642284
38713	44.23631002
38714	44.23630709
38715	44.23626021
38716	44.23625728
38717	44.23625874
38718	44.23625581
38719	44.23625728
38720	44.23625728
38721	44.23625874
38722	44.23625728
38723	44.23625728
38724	44.23625581
38725	44.23625288
38726	44.23625435
38727	44.23625288
38728	44.23625435
38729	44.23625435
38730	44.23625581
38731	44.23618256
38732	44.23618549
38733	44.23618549
38734	44.23618549
38735	44.23618549
38736	44.23618549
38737	44.23618256
38738	44.23614153
38739	44.23614007
38740	44.23614153
38741	44.23614153
38742	44.23614007
38743	44.23614007
38744	44.23614153
38745	44.23614153
38746	44.23614007
38747	44.236143
38748	44.23614153
38749	44.23614153
38750	44.23614153
38751	44.23614153
38752	44.23614153
38753	44.23614153
38754	44.23614153
38755	44.23614007
38756	44.23614007
38757	44.23614007
38758	44.23614007
38759	44.23614007
38760	44.23614007
38761	44.23614007
38762	44.2361386
38763	44.23613274
38764	44.23609758
38765	44.23609025
38766	44.23609025
38767	44.23609025
38768	44.23609025
38769	44.23609025
38770	44.23609025
38771	44.23608732
38772	44.23608292
38773	44.23608585
38774	44.23608292
38775	44.23608292
38776	44.23608146
38777	44.23607999
38778	44.23608146
38779	44.23607999
38780	44.23607999
38781	44.23607853
38782	44.23607706
38783	44.23607999
38784	44.23607999
38785	44.23607706
38786	44.23607706
38787	44.23607706
38788	44.23607706
38789	44.23607267
38790	44.2360712
38791	44.23606095
38792	44.23605802
38793	44.23605802
38794	44.2306146
38795	44.2306146
38796	44.23061167
38797	44.2306146
38798	44.2306146
38799	44.23060874
38800	44.23060581
38801	44.23060435
38802	44.23060435
38803	44.23060435
38804	44.23060435
38805	44.23060141
38806	44.23060288
38807	44.23060141
38808	44.23060288
38809	44.23060141
38810	44.23060141
38811	44.23059995
38812	44.23060141
38813	44.23060141
38814	44.23060141
38815	44.23059848
38816	44.23059848
38817	44.23059848
38818	44.23059848
38819	44.23059848
38820	44.22901735
38821	44.22901588
38822	44.22901735
38823	44.22901295
38824	44.22901295
38825	44.22901588
38826	44.22901295
38827	44.22901295
38828	44.22901442
38829	44.22901149
38830	44.22901442
38831	44.22901295
38832	44.22901588
38833	44.22901442
38834	44.22901295
38835	44.22898658
38836	44.22898511
38837	44.22898511
38838	44.22898804
38839	44.22898511
38840	44.22898511
38841	44.22898511
38842	44.22898511
38843	44.22898658
38844	44.22898511
38845	44.22898511
38846	44.22898365
38847	44.22898365
38848	44.22898218
38849	44.22898218
38850	44.22898365
38851	44.22898365
38852	44.22873599
38853	44.22873453
38854	44.22871548
38855	44.22871694
38856	44.22871548
38857	44.22871548
38858	44.22868324
38859	44.22868324
38860	44.22868324
38861	44.22868177
38862	44.22868177
38863	44.22868177
38864	44.22868177
38865	44.22868177
38866	44.22868031
38867	44.22868177
38868	44.22867884
38869	44.22868031
38870	44.22868031
38871	44.22868031
38872	44.22867298
38873	44.22866858
38874	44.22867005
38875	44.22692472
38876	44.22692325
38877	44.22692325
38878	44.22692325
38879	44.22692032
38880	44.22692032
38881	44.22692178
38882	44.22692178
38883	44.2269086
38884	44.22690566
38885	44.2269086
38886	44.2269086
38887	44.2269086
38888	44.22691006
38889	44.2269086
38890	44.22690713
38891	44.22690713
38892	44.22690713
38893	44.22690566
38894	44.22690566
38895	44.22690566
38896	44.2269042
38897	44.22690566
38898	44.22690566
38899	44.22690566
38900	44.22690566
38901	44.22690566
38902	44.22690566
38903	44.22690713
38904	44.22690273
38905	44.22690273
38906	44.2269042
38907	44.22690273
38908	44.22690566
38909	44.22690566
38910	44.2269042
38911	44.22690273
38912	44.22690273
38913	44.22690127
38914	44.22690127
38915	44.22690127
38916	44.22689834
38917	44.22689101
38918	44.22689248
38919	44.22688954
38920	44.22689248
38921	44.22688954
38922	44.22688954
38923	44.22689101
38924	44.22689101
38925	44.22688954
38926	44.22688954
38927	44.22689101
38928	44.22688954
38929	44.22689248
38930	44.22689101
38931	44.22689101
38932	44.22689101
38933	44.22689101
38934	44.22688808
38935	44.22688808
38936	44.22688808
38937	44.22688808
38938	44.22688954
38939	44.22688808
38940	44.22688808
38941	44.22688661
38942	44.22688661
38943	44.22688661
38944	44.22688368
38945	44.22688075
38946	44.22688222
38947	44.22688222
38948	44.22688075
38949	44.22688222
38950	44.22688075
38951	44.22688222
38952	44.22688222
38953	44.22688222
38954	44.22688222
38955	44.22687782
38956	44.22687782
38957	44.22687782
38958	44.22687929
38959	44.22687929
38960	44.22687929
38961	44.22688075
38962	44.22687489
